analysis	year	estimate	lower_confidence_limit	upper_confidence_limit
379	2013	-1.7601	-2.0398	-1.4804
379	2014	-1.7612	-2.0425	-1.48
379	2015	-1.7403	-2.0228	-1.4579
379	2016	-1.7104	-1.9863	-1.4345
379	2017	-1.7395	-2.0145	-1.4646
379	2018	-1.717	-1.9992	-1.4348
379	2019	-1.6989	-1.9796	-1.4182
379	2020	-1.7149	-2.0046	-1.4251
379	2021	-1.7946	-2.1301	-1.4591
380	2007	0.3644	0.2188	0.51
380	2010	0.5362	0.404	0.6684
380	2013	0.3635	0.2288	0.4982
380	2016	0.5557	0.4298	0.6815
380	2019	0.5936	0.4545	0.7328
